Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights,City,Country,Region,Property_Type,Room_Type,Guests,Price_Per_Night,Total_Price,Host_Rating,Guest_Rating,Amenities_Count,Instant_Book,Cancellation_Status,Guest_Country
12814,2021-02-04,2021-03-04,2021-03-18,14,"Prague","Czech Republic","Europe","Condo","Shared room",2,51,714,4.5,4.8,12,false,"Confirmed","Italy"
12815,2023-04-16,2023-05-28,2023-06-09,12,"Prague","Czech Republic","Europe","Condo","Private room",3,59,708,4.6,4.2,7,false,"Confirmed","United States"
12816,2021-10-26,2021-12-25,2021-12-29,4,"Prague","Czech Republic","Europe","Townhouse","Private room",2,116,464,4.7,4,9,true,"Confirmed","Netherlands"
12817,2022-08-21,2022-08-27,2022-09-05,9,"Prague","Czech Republic","Europe","Condo","Entire home/apt",1,142,1278,4.3,4.2,15,true,"Confirmed","Australia"
12818,2020-07-16,2020-07-28,2020-08-06,9,"Prague","Czech Republic","Europe","Villa","Hotel room",2,121,1089,4.6,4.1,12,true,"Confirmed","South Korea"
12819,2023-07-17,2023-07-19,2023-08-02,14,"Prague","Czech Republic","Europe","Penthouse","Entire home/apt",2,215,3010,4.3,4.9,11,false,"Confirmed","Japan"
12820,2022-06-14,2022-07-26,2022-08-07,12,"Prague","Czech Republic","Europe","Cabin","Hotel room",3,66,792,4.8,4.6,19,true,"Cancelled","Canada"
12821,2021-05-29,2021-05-30,2021-06-09,10,"Prague","Czech Republic","Europe","Condo","Private room",2,55,550,4.6,4,8,false,"Confirmed","Australia"
12822,2020-11-23,2020-12-28,2021-01-11,14,"Prague","Czech Republic","Europe","Cabin","Hotel room",1,76,1064,4.7,4.3,9,true,"Confirmed","Canada"
12823,2022-03-13,2022-04-13,2022-04-18,5,"Prague","Czech Republic","Europe","Apartment","Hotel room",2,65,325,4.6,4.6,13,true,"Confirmed","Germany"
12824,2023-06-26,2023-08-17,2023-08-29,12,"Prague","Czech Republic","Europe","Condo","Hotel room",2,101,1212,4.4,4.2,8,true,"Confirmed","United Kingdom"
12825,2023-01-12,2023-02-11,2023-02-12,1,"Prague","Czech Republic","Europe","Villa","Entire home/apt",1,160,160,4.9,4.4,9,false,"Confirmed","Australia"
12826,2021-05-19,2021-05-19,2021-05-31,12,"Prague","Czech Republic","Europe","Condo","Shared room",2,31,372,4.5,4.1,13,false,"Cancelled","United States"
12827,2022-12-22,2023-01-05,2023-01-06,1,"Prague","Czech Republic","Europe","House","Entire home/apt",4,116,116,4.1,4.9,16,true,"Confirmed","Brazil"
12828,2021-06-12,2021-06-15,2021-06-22,7,"Prague","Czech Republic","Europe","Cottage","Private room",1,63,441,4.9,4.7,13,false,"Confirmed","United Kingdom"
12829,2021-12-25,2022-01-07,2022-01-10,3,"Prague","Czech Republic","Europe","Villa","Entire home/apt",3,196,588,4.4,4.7,18,true,"Confirmed","Brazil"
12830,2020-01-31,2020-02-22,2020-03-07,14,"Prague","Czech Republic","Europe","Penthouse","Shared room",1,91,1274,4.1,4.9,14,true,"Confirmed","Australia"
12831,2023-03-09,2023-03-25,2023-04-07,13,"Prague","Czech Republic","Europe","Apartment","Hotel room",1,76,988,4.6,4.7,5,false,"Confirmed","Australia"
12832,2022-10-12,2022-10-28,2022-11-01,4,"Prague","Czech Republic","Europe","Townhouse","Entire home/apt",2,145,580,4.8,4.8,12,false,"Confirmed","Brazil"
12833,2023-12-31,2024-01-24,2024-02-03,10,"Prague","Czech Republic","Europe","Penthouse","Entire home/apt",3,224,2240,4.2,4.8,18,false,"Confirmed","Australia"
12834,2020-02-28,2020-03-29,2020-04-07,9,"Prague","Czech Republic","Europe","Cabin","Shared room",2,36,324,4.2,4.2,17,true,"Confirmed","China"
12835,2021-06-21,2021-07-15,2021-07-21,6,"Prague","Czech Republic","Europe","Villa","Hotel room",1,159,954,4.8,4.3,16,false,"Confirmed","Canada"
12836,2022-04-01,2022-05-20,2022-06-03,14,"Prague","Czech Republic","Europe","Villa","Hotel room",2,125,1750,4.8,4.3,12,false,"Confirmed","Japan"
12837,2020-12-19,2020-12-28,2020-12-31,3,"Prague","Czech Republic","Europe","Studio","Hotel room",2,55,165,4.4,4.4,19,true,"Confirmed","Germany"
12838,2021-11-05,2021-11-23,2021-12-03,10,"Prague","Czech Republic","Europe","Penthouse","Hotel room",2,145,1450,4.9,4.6,10,false,"Confirmed","United States"
12839,2023-06-11,2023-07-13,2023-07-15,2,"Prague","Czech Republic","Europe","Studio","Entire home/apt",4,82,164,4.5,4.2,14,true,"Confirmed","United Kingdom"
12840,2020-12-21,2021-02-03,2021-02-11,8,"Prague","Czech Republic","Europe","Condo","Private room",2,82,656,4.7,4.5,14,true,"Confirmed","Italy"
12841,2021-02-25,2021-04-25,2021-04-27,2,"Prague","Czech Republic","Europe","Condo","Shared room",2,43,86,4,4.2,12,false,"Confirmed","China"
12842,2023-10-12,2023-12-07,2023-12-20,13,"Prague","Czech Republic","Europe","Townhouse","Hotel room",1,109,1417,4.1,4.8,10,true,"Confirmed","Spain"
12843,2020-04-11,2020-04-28,2020-05-09,11,"Prague","Czech Republic","Europe","Cottage","Shared room",2,35,385,4,4.2,6,false,"Confirmed","Brazil"
12844,2020-01-24,2020-01-31,2020-02-06,6,"Prague","Czech Republic","Europe","Apartment","Shared room",3,47,282,4.4,4.7,16,false,"Cancelled","Germany"
12845,2020-12-19,2020-12-27,2021-01-07,11,"Prague","Czech Republic","Europe","Penthouse","Shared room",1,87,957,4.6,4.1,18,false,"Confirmed","Australia"
12846,2021-02-02,2021-03-07,2021-03-17,10,"Prague","Czech Republic","Europe","Apartment","Private room",2,62,620,4.1,4.3,5,true,"Confirmed","Brazil"
12847,2020-05-12,2020-05-23,2020-06-01,9,"Prague","Czech Republic","Europe","Cabin","Private room",3,50,450,4.4,4.3,19,false,"Confirmed","France"
12848,2020-06-07,2020-08-01,2020-08-12,11,"Prague","Czech Republic","Europe","Condo","Hotel room",1,79,869,4.6,4.3,14,false,"Confirmed","South Korea"
12849,2020-04-01,2020-04-05,2020-04-13,8,"Prague","Czech Republic","Europe","Penthouse","Shared room",2,77,616,4.5,4.8,10,false,"Confirmed","India"
12850,2022-08-09,2022-08-20,2022-08-26,6,"Prague","Czech Republic","Europe","Townhouse","Private room",2,104,624,4.7,4.9,17,false,"Confirmed","Brazil"
12851,2020-04-20,2020-06-04,2020-06-09,5,"Prague","Czech Republic","Europe","Townhouse","Shared room",2,49,245,4.6,4.3,15,true,"Confirmed","India"
12852,2020-06-10,2020-07-29,2020-08-02,4,"Prague","Czech Republic","Europe","Cabin","Shared room",2,44,176,4.5,5,19,true,"Confirmed","United Kingdom"
12853,2022-10-10,2022-12-03,2022-12-14,11,"Prague","Czech Republic","Europe","Cottage","Shared room",1,42,462,4.9,4.3,15,false,"Confirmed","South Korea"
12854,2021-07-07,2021-07-18,2021-08-01,14,"Prague","Czech Republic","Europe","Studio","Hotel room",1,59,826,4,4.8,12,true,"Confirmed","Mexico"
12855,2023-04-17,2023-06-02,2023-06-08,6,"Prague","Czech Republic","Europe","House","Shared room",1,71,426,4.8,4.7,12,true,"Confirmed","China"
12856,2021-07-23,2021-08-07,2021-08-10,3,"Prague","Czech Republic","Europe","Cottage","Private room",1,98,294,4.4,4.4,17,true,"Confirmed","Mexico"
12857,2023-02-06,2023-02-13,2023-02-20,7,"Prague","Czech Republic","Europe","Cabin","Entire home/apt",1,74,518,4.4,4,18,false,"Confirmed","Germany"
12858,2023-11-16,2024-01-10,2024-01-14,4,"Prague","Czech Republic","Europe","Loft","Private room",4,83,332,4.8,4.1,17,true,"Confirmed","Japan"
12859,2023-03-21,2023-04-20,2023-04-21,1,"Prague","Czech Republic","Europe","Loft","Private room",2,81,81,4.5,4.9,6,true,"Confirmed","Mexico"
12860,2022-10-08,2022-11-13,2022-11-24,11,"Prague","Czech Republic","Europe","Cottage","Private room",2,55,605,4.4,5,18,true,"Confirmed","Brazil"
12861,2020-05-03,2020-05-22,2020-06-03,12,"Prague","Czech Republic","Europe","Studio","Private room",5,53,636,4.4,4.9,18,false,"Confirmed","Japan"
12862,2021-05-24,2021-05-31,2021-06-14,14,"Prague","Czech Republic","Europe","Studio","Private room",1,35,490,4.2,4.6,13,false,"Confirmed","Japan"
12863,2022-05-06,2022-06-21,2022-06-23,2,"Prague","Czech Republic","Europe","Loft","Entire home/apt",3,114,228,4,4.5,8,true,"Confirmed","Spain"
12864,2020-03-02,2020-03-14,2020-03-27,13,"Prague","Czech Republic","Europe","Villa","Hotel room",3,135,1755,4.6,4.5,18,true,"Confirmed","India"
12865,2021-04-22,2021-05-16,2021-05-25,9,"Prague","Czech Republic","Europe","Townhouse","Private room",1,93,837,5,4.8,17,true,"Confirmed","Brazil"
12866,2020-08-27,2020-10-13,2020-10-20,7,"Prague","Czech Republic","Europe","Studio","Shared room",2,21,147,4.1,4.3,14,false,"Confirmed","China"
12867,2020-08-10,2020-08-25,2020-09-01,7,"Prague","Czech Republic","Europe","Townhouse","Private room",1,78,546,4,4.3,11,true,"Cancelled","France"
12868,2020-08-08,2020-09-11,2020-09-17,6,"Prague","Czech Republic","Europe","Villa","Entire home/apt",2,240,1440,4.1,4.1,5,false,"Confirmed","India"
12869,2020-12-14,2021-02-10,2021-02-17,7,"Prague","Czech Republic","Europe","Cottage","Hotel room",3,89,623,4.9,4.2,5,true,"Cancelled","Netherlands"
12870,2021-07-02,2021-07-13,2021-07-22,9,"Prague","Czech Republic","Europe","Townhouse","Hotel room",2,113,1017,4.6,4.2,7,true,"Cancelled","Australia"
12871,2023-03-05,2023-05-03,2023-05-13,10,"Prague","Czech Republic","Europe","Cottage","Private room",1,61,610,4.9,4.1,10,true,"Confirmed","Spain"
12872,2020-03-07,2020-03-15,2020-03-17,2,"Prague","Czech Republic","Europe","Penthouse","Entire home/apt",2,165,330,4.4,5,13,false,"Confirmed","Japan"
12873,2021-10-01,2021-11-18,2021-11-23,5,"Prague","Czech Republic","Europe","Studio","Shared room",1,22,110,4.4,4.3,16,false,"Confirmed","Australia"
12874,2020-09-24,2020-10-19,2020-10-21,2,"Prague","Czech Republic","Europe","Studio","Shared room",4,22,44,4.9,4.1,7,false,"Confirmed","United Kingdom"
12875,2023-06-12,2023-07-26,2023-08-05,10,"Prague","Czech Republic","Europe","House","Private room",1,75,750,4.2,4,16,true,"Confirmed","South Korea"
12876,2023-09-17,2023-11-16,2023-11-23,7,"Prague","Czech Republic","Europe","Penthouse","Hotel room",1,117,819,4.2,4.5,9,false,"Confirmed","Spain"
12877,2023-04-21,2023-06-07,2023-06-19,12,"Prague","Czech Republic","Europe","Cottage","Hotel room",2,91,1092,4.9,4.7,11,false,"Confirmed","Australia"
12878,2023-01-31,2023-02-27,2023-03-04,5,"Prague","Czech Republic","Europe","Loft","Hotel room",1,69,345,4.7,4,18,true,"Confirmed","Japan"
12879,2022-12-09,2023-01-19,2023-01-20,1,"Prague","Czech Republic","Europe","Apartment","Private room",2,63,63,4.4,4.8,15,true,"Confirmed","Mexico"
12880,2020-08-08,2020-08-16,2020-08-18,2,"Prague","Czech Republic","Europe","Condo","Entire home/apt",1,94,188,4.5,4.3,19,false,"Cancelled","Japan"
12881,2020-08-11,2020-08-19,2020-09-01,13,"Vienna","Austria","Europe","Loft","Private room",3,110,1430,4.1,4.2,17,true,"Cancelled","Italy"
12882,2021-11-13,2021-11-29,2021-12-04,5,"Vienna","Austria","Europe","Penthouse","Private room",5,130,650,4.1,4.5,11,false,"Confirmed","Spain"
12883,2020-12-28,2021-02-25,2021-03-06,9,"Vienna","Austria","Europe","Townhouse","Entire home/apt",2,179,1611,4.7,4.6,7,true,"Confirmed","Germany"
12884,2020-02-26,2020-04-09,2020-04-23,14,"Vienna","Austria","Europe","Condo","Entire home/apt",1,136,1904,4.2,4.5,14,false,"Confirmed","India"
12885,2021-11-16,2021-12-04,2021-12-12,8,"Vienna","Austria","Europe","Penthouse","Entire home/apt",2,340,2720,4.8,4,13,true,"Confirmed","Mexico"
12886,2023-07-25,2023-08-14,2023-08-25,11,"Vienna","Austria","Europe","Townhouse","Entire home/apt",1,142,1562,4.9,4.1,17,false,"Confirmed","Spain"
12887,2023-02-05,2023-02-10,2023-02-17,7,"Vienna","Austria","Europe","Townhouse","Entire home/apt",2,189,1323,4.2,4.9,10,true,"Confirmed","India"
12888,2022-08-31,2022-09-27,2022-10-06,9,"Vienna","Austria","Europe","Villa","Entire home/apt",2,180,1620,4.9,4.4,9,false,"Confirmed","Australia"
12889,2023-07-28,2023-09-16,2023-09-25,9,"Vienna","Austria","Europe","Condo","Entire home/apt",4,137,1233,5,4.9,19,false,"Confirmed","Spain"
12890,2021-11-16,2021-12-31,2022-01-02,2,"Vienna","Austria","Europe","Loft","Private room",2,119,238,4.3,4.2,5,true,"Confirmed","Netherlands"
12891,2022-01-25,2022-02-20,2022-03-05,13,"Vienna","Austria","Europe","Condo","Shared room",2,56,728,4.2,4.5,9,true,"Confirmed","France"
12892,2020-10-20,2020-11-26,2020-12-03,7,"Vienna","Austria","Europe","Condo","Private room",1,56,392,4.7,4.3,16,true,"Confirmed","Italy"
12893,2021-08-22,2021-08-31,2021-09-14,14,"Vienna","Austria","Europe","House","Private room",3,98,1372,4.2,4.1,5,false,"Confirmed","China"
12894,2020-03-04,2020-04-04,2020-04-14,10,"Vienna","Austria","Europe","Cabin","Shared room",2,43,430,4.7,4.4,18,false,"Confirmed","Netherlands"
12895,2022-09-27,2022-09-29,2022-10-10,11,"Vienna","Austria","Europe","Townhouse","Private room",1,123,1353,4.5,4.8,14,false,"Confirmed","Germany"
12896,2022-02-10,2022-03-20,2022-04-02,13,"Vienna","Austria","Europe","Condo","Shared room",1,37,481,4.6,4,10,true,"Confirmed","United States"
12897,2020-01-06,2020-02-28,2020-03-04,5,"Vienna","Austria","Europe","Cottage","Entire home/apt",3,137,685,4.5,4.3,16,false,"Cancelled","Mexico"
12898,2021-12-10,2022-01-13,2022-01-22,9,"Vienna","Austria","Europe","Cottage","Shared room",3,55,495,4.2,4.3,16,true,"Confirmed","Germany"
12899,2023-08-15,2023-09-24,2023-09-29,5,"Vienna","Austria","Europe","Villa","Shared room",2,91,455,4.1,4.6,19,false,"Confirmed","Netherlands"
12900,2023-09-01,2023-09-24,2023-09-26,2,"Vienna","Austria","Europe","Villa","Hotel room",2,163,326,4.3,4.2,11,true,"Cancelled","South Korea"
12901,2023-12-26,2024-01-11,2024-01-18,7,"Vienna","Austria","Europe","Penthouse","Shared room",2,100,700,4.5,4.1,14,true,"Confirmed","United Kingdom"
12902,2023-07-14,2023-08-21,2023-09-01,11,"Vienna","Austria","Europe","Apartment","Entire home/apt",1,100,1100,4.3,4.6,18,true,"Cancelled","India"
12903,2020-08-15,2020-08-28,2020-09-02,5,"Vienna","Austria","Europe","Townhouse","Private room",4,115,575,4.5,4.1,19,true,"Confirmed","United Kingdom"
12904,2022-05-21,2022-05-30,2022-06-08,9,"Vienna","Austria","Europe","Loft","Shared room",3,53,477,4.6,4.2,13,true,"Confirmed","Mexico"
12905,2020-12-05,2020-12-20,2020-12-26,6,"Vienna","Austria","Europe","Villa","Hotel room",2,175,1050,4.2,4.4,10,true,"Confirmed","Spain"
12906,2022-05-09,2022-06-21,2022-06-28,7,"Vienna","Austria","Europe","Condo","Shared room",2,65,455,4.7,4.7,19,true,"Confirmed","Canada"
12907,2022-08-16,2022-09-21,2022-09-29,8,"Vienna","Austria","Europe","Apartment","Hotel room",1,99,792,4.4,4.2,7,false,"Cancelled","South Korea"
12908,2022-03-13,2022-05-03,2022-05-16,13,"Vienna","Austria","Europe","Loft","Hotel room",3,83,1079,4.2,4.2,17,true,"Confirmed","Netherlands"
12909,2022-10-12,2022-10-29,2022-11-07,9,"Vienna","Austria","Europe","Apartment","Private room",2,70,630,4.5,4.7,18,true,"Confirmed","United Kingdom"
12910,2023-11-13,2023-12-11,2023-12-12,1,"Vienna","Austria","Europe","Apartment","Private room",1,62,62,4.1,4,15,true,"Confirmed","China"
12911,2021-02-03,2021-03-02,2021-03-13,11,"Vienna","Austria","Europe","Studio","Entire home/apt",1,86,946,4.7,4.7,12,false,"Confirmed","Spain"
12912,2022-11-28,2022-12-13,2022-12-16,3,"Vienna","Austria","Europe","Apartment","Private room",2,60,180,4.6,4,6,false,"Confirmed","Netherlands"
12913,2023-08-18,2023-09-12,2023-09-15,3,"Vienna","Austria","Europe","House","Private room",1,120,360,4.8,4.4,14,true,"Confirmed","Spain"
12914,2023-09-25,2023-11-20,2023-11-29,9,"Vienna","Austria","Europe","House","Entire home/apt",1,136,1224,4.2,4.7,19,true,"Confirmed","Italy"
12915,2023-04-21,2023-06-09,2023-06-12,3,"Vienna","Austria","Europe","Condo","Private room",2,120,360,4.3,5,7,true,"Confirmed","Canada"
12916,2022-12-31,2023-02-13,2023-02-17,4,"Vienna","Austria","Europe","Condo","Shared room",1,47,188,5,4.3,5,true,"Confirmed","Netherlands"
12917,2020-09-19,2020-11-06,2020-11-16,10,"Vienna","Austria","Europe","Cottage","Hotel room",4,90,900,4.9,4.1,7,true,"Cancelled","Japan"
12918,2023-07-14,2023-08-05,2023-08-10,5,"Vienna","Austria","Europe","Cottage","Hotel room",1,100,500,4.3,4.5,13,true,"Confirmed","France"
12919,2021-06-28,2021-06-30,2021-07-07,7,"Vienna","Austria","Europe","Apartment","Hotel room",1,92,644,4.8,4,9,true,"Confirmed","Canada"
12920,2020-01-11,2020-01-20,2020-01-27,7,"Vienna","Austria","Europe","Studio","Shared room",2,26,182,4.4,4.6,10,true,"Confirmed","Japan"
12921,2020-09-23,2020-09-27,2020-10-11,14,"Vienna","Austria","Europe","Townhouse","Hotel room",3,150,2100,4.3,4.4,9,true,"Confirmed","Italy"
12922,2020-10-05,2020-12-04,2020-12-18,14,"Vienna","Austria","Europe","Cabin","Private room",1,87,1218,4.4,4.1,18,true,"Confirmed","France"
12923,2021-09-05,2021-09-16,2021-09-21,5,"Vienna","Austria","Europe","House","Shared room",1,62,310,4.9,5,11,false,"Confirmed","Brazil"
12924,2023-06-28,2023-07-18,2023-07-26,8,"Vienna","Austria","Europe","Condo","Entire home/apt",1,146,1168,4.9,4.8,12,false,"Confirmed","Australia"
12925,2020-09-02,2020-09-13,2020-09-24,11,"Vienna","Austria","Europe","Apartment","Hotel room",1,109,1199,4.1,4.5,18,true,"Confirmed","China"
12926,2022-02-11,2022-03-23,2022-03-30,7,"Vienna","Austria","Europe","Cottage","Entire home/apt",5,97,679,4.5,4.1,13,false,"Confirmed","Italy"
12927,2022-04-03,2022-05-10,2022-05-18,8,"Vienna","Austria","Europe","Cabin","Entire home/apt",2,77,616,4.3,4.3,8,true,"Cancelled","United Kingdom"
12928,2020-03-25,2020-05-18,2020-05-20,2,"Vienna","Austria","Europe","Penthouse","Hotel room",2,202,404,4.6,4.6,6,true,"Confirmed","China"
12929,2023-11-12,2023-11-20,2023-11-24,4,"Vienna","Austria","Europe","Condo","Hotel room",2,69,276,4.9,5,5,true,"Confirmed","Brazil"
12930,2022-08-16,2022-09-05,2022-09-07,2,"Vienna","Austria","Europe","Villa","Shared room",3,90,180,4.6,4.7,5,false,"Confirmed","Spain"
12931,2021-03-05,2021-04-15,2021-04-26,11,"Vienna","Austria","Europe","Cabin","Hotel room",4,57,627,4.7,4.5,7,false,"Confirmed","Germany"
12932,2022-02-07,2022-03-07,2022-03-14,7,"Vienna","Austria","Europe","Condo","Shared room",2,53,371,4.2,4.4,13,false,"Confirmed","Mexico"
12933,2021-05-10,2021-05-30,2021-06-08,9,"Vienna","Austria","Europe","Condo","Entire home/apt",1,136,1224,4.9,4.7,19,true,"Confirmed","Australia"
12934,2021-07-07,2021-07-11,2021-07-13,2,"Vienna","Austria","Europe","Penthouse","Entire home/apt",1,241,482,4.5,4.6,10,true,"Confirmed","United States"
12935,2023-06-04,2023-07-29,2023-08-05,7,"Vienna","Austria","Europe","Studio","Entire home/apt",3,88,616,4.6,4.2,13,true,"Confirmed","China"
12936,2022-03-20,2022-04-15,2022-04-19,4,"Vienna","Austria","Europe","Apartment","Private room",3,64,256,4,4.7,6,false,"Confirmed","Australia"
12937,2022-05-20,2022-07-17,2022-07-29,12,"Vienna","Austria","Europe","Apartment","Shared room",4,48,576,4.4,4.4,16,true,"Confirmed","United States"
12938,2020-03-18,2020-03-22,2020-03-26,4,"Vienna","Austria","Europe","Villa","Shared room",2,80,320,4.4,4.8,8,true,"Confirmed","Germany"
12939,2021-08-04,2021-08-26,2021-09-06,11,"Vienna","Austria","Europe","Villa","Hotel room",2,140,1540,4,4.5,5,true,"Confirmed","South Korea"
12940,2023-11-22,2024-01-14,2024-01-18,4,"Vienna","Austria","Europe","Studio","Shared room",5,27,108,4.1,4.1,16,true,"Confirmed","United States"
12941,2020-08-22,2020-08-29,2020-09-07,9,"Vienna","Austria","Europe","Cottage","Hotel room",1,83,747,4.8,4.5,17,true,"Cancelled","South Korea"
12942,2021-02-28,2021-03-25,2021-03-31,6,"Vienna","Austria","Europe","House","Entire home/apt",2,144,864,4.3,4,19,true,"Confirmed","Italy"
12943,2020-03-30,2020-05-04,2020-05-06,2,"Vienna","Austria","Europe","Townhouse","Shared room",1,55,110,4.5,4.4,14,true,"Confirmed","Netherlands"
12944,2020-08-01,2020-09-26,2020-10-03,7,"Vienna","Austria","Europe","Townhouse","Shared room",2,73,511,4.9,4.3,5,false,"Confirmed","Canada"
12945,2020-03-04,2020-04-12,2020-04-18,6,"Vienna","Austria","Europe","Loft","Private room",1,95,570,4.8,4.8,15,true,"Confirmed","South Korea"
12946,2020-08-30,2020-10-01,2020-10-10,9,"Vienna","Austria","Europe","Cottage","Hotel room",3,102,918,4.6,4.8,18,true,"Confirmed","Italy"
12947,2020-10-20,2020-11-11,2020-11-14,3,"Vienna","Austria","Europe","Condo","Private room",3,79,237,4.8,4.5,14,true,"Cancelled","South Korea"
12948,2022-04-04,2022-05-15,2022-05-16,1,"Vienna","Austria","Europe","Studio","Private room",5,47,47,4,4.3,12,true,"Confirmed","Japan"
12949,2020-12-16,2021-01-22,2021-02-05,14,"Vienna","Austria","Europe","Cottage","Shared room",3,53,742,4.6,4.4,10,true,"Confirmed","France"
